date_mutation,valeur_fonciere,code_postal,section,type_local,surface_relle_bati,nombre_pieces_principales,surface_terrain
2017-12-11,213500.0,33140,AH,Appartement,60.0,3.0,
2017-12-18,245000.0,33140,AH,Appartement,80.0,3.0,
2019-04-24,339000.0,33140,AH,Maison,98.0,4.0,
2014-12-12,278000.0,33140,BH,Maison,84.0,3.0,510.0
2014-12-15,177000.0,33140,BY,Maison,84.0,4.0,379.0
2015-01-19,122000.0,33140,CD,Maison,55.0,2.0,
2015-05-07,380000.0,33140,BX,Maison,151.0,5.0,954.0
2015-09-18,128000.0,33140,BM,Maison,60.0,3.0,
2016-01-29,850000.0,33140,AO,Maison,90.0,1.0,315.0
2016-11-04,96000.0,33140,AS,Maison,40.0,2.0,1197.0
2016-11-04,96000.0,33140,AS,Maison,40.0,2.0,300.0
2017-12-11,233000.0,33140,CN,Maison,83.0,4.0,204.0
2018-02-27,250000.0,33140,AH,Maison,92.0,4.0,214.0
2018-06-14,435100.0,33140,BP,Maison,146.0,6.0,814.0
2018-06-27,260000.0,33140,BO,Appartement,66.0,3.0,
2018-07-04,178000.0,33140,BO,Appartement,44.0,2.0,
2018-06-29,179800.0,33140,BO,Appartement,44.0,2.0,
2018-06-28,180000.0,33140,BO,Appartement,44.0,2.0,
2018-06-27,177500.0,33140,BO,Appartement,44.0,2.0,
2018-06-29,182500.0,33140,BO,Appartement,44.0,2.0,
2018-07-03,266500.0,33140,BO,Appartement,66.0,3.0,
2018-06-27,285000.0,33140,BO,Appartement,76.0,3.0,
2018-07-13,289000.0,33140,BO,Appartement,70.0,3.0,
2018-08-07,280000.0,33140,BO,Appartement,76.0,3.0,
2018-08-07,175500.0,33140,BO,Appartement,44.0,2.0,
2018-08-13,173000.0,33140,BO,Appartement,44.0,2.0,
2018-11-22,280000.0,33140,BO,Appartement,67.0,3.0,
2018-12-26,287000.0,33140,BO,Appartement,71.0,3.0,
2018-12-26,282000.0,33140,BO,Appartement,76.0,3.0,
2018-12-28,280000.0,33140,BO,Appartement,67.0,3.0,
2018-10-04,300000.0,33140,AS,Maison,105.0,4.0,300.0
2018-10-04,300000.0,33140,AS,Maison,105.0,4.0,1197.0
2019-01-30,330000.0,33140,BX,Maison,94.0,4.0,201.0
2019-05-16,600000.0,33140,CK,Maison,161.0,6.0,510.0
2019-05-16,600000.0,33140,CK,Maison,161.0,6.0,1608.0
2014-10-20,200000.0,33140,AM,Maison,85.0,4.0,593.0
2015-02-19,291000.0,33140,AH,Maison,18.0,2.0,657.0
2015-02-19,291000.0,33140,AH,Maison,18.0,2.0,500.0
2016-11-10,123000.0,33140,CO,Maison,35.0,1.0,362.0
2016-12-09,217000.0,33140,AN,Maison,90.0,5.0,526.0
2018-06-07,373710.0,33140,BL,Maison,87.0,3.0,765.0
2018-12-28,272000.0,33140,BM,Maison,79.0,4.0,96.0
2019-02-18,300000.0,33140,CO,Maison,120.0,4.0,326.0
2019-03-26,293838.0,33140,CL,Maison,77.0,3.0,485.0
2019-04-26,259000.0,33140,AN,Maison,90.0,5.0,419.0
2019-04-30,182400.0,33140,CO,Maison,35.0,1.0,362.0
2019-06-12,222600.0,33140,BL,Maison,80.0,4.0,
2015-04-01,160000.0,33140,BA,Maison,50.0,2.0,219.0
2015-04-01,160000.0,33140,BA,Maison,80.0,3.0,219.0
2015-04-01,160000.0,33140,BA,Maison,128.0,5.0,219.0
2017-01-25,294000.0,33140,BL,Maison,102.0,5.0,351.0
2017-04-11,230000.0,33140,AY,Maison,75.0,4.0,333.0
2017-10-16,220000.0,33140,BA,Maison,80.0,3.0,219.0
2019-02-14,185000.0,33140,AH,Maison,45.0,2.0,246.0
2014-07-07,145000.0,33140,CD,Appartement,59.0,3.0,
2015-11-23,323900.0,33140,BI,Maison,89.0,4.0,638.0
2017-09-29,190000.0,33140,CD,Appartement,59.0,3.0,
2018-02-01,290000.0,33140,AP,Maison,105.0,4.0,383.0
2018-02-22,353000.0,33140,BI,Maison,89.0,4.0,638.0
2018-03-16,322500.0,33140,CN,Maison,108.0,6.0,300.0
2018-05-16,251000.0,33140,CM,Maison,77.0,4.0,409.0
2018-06-12,76500.0,33140,CD,Appartement,61.0,3.0,
2014-02-05,189943.38,33140,BI,Maison,70.0,3.0,387.0
2014-03-28,237000.0,33140,CI,Maison,115.0,5.0,380.0
2014-06-26,255000.0,33140,BT,Maison,82.0,5.0,643.0
2014-08-21,221800.0,33140,BZ,Maison,84.0,4.0,
2014-11-24,238371.0,33140,AM,Maison,88.0,4.0,563.0
2017-03-01,257000.0,33140,BZ,Maison,87.0,5.0,
2017-03-22,465000.0,33140,AB,Maison,119.0,4.0,590.0
2017-11-28,330000.0,33140,CD,Maison,106.0,4.0,516.0
2018-06-29,730000.0,33140,BL,Appartement,82.0,4.0,738.0
2018-06-29,730000.0,33140,BL,Appartement,82.0,4.0,738.0
2018-08-28,503100.0,33140,AD,Maison,171.0,6.0,633.0
2018-09-07,681055.0,33140,AZ,Maison,120.0,5.0,957.0
2018-09-07,681055.0,33140,AZ,Maison,120.0,5.0,1000.0
2019-06-11,298600.0,33140,CI,Maison,75.0,3.0,
2014-01-30,100000.0,33140,AM,Maison,135.0,6.0,800.0
2015-03-13,205000.0,33140,CK,Maison,114.0,4.0,748.0
2015-09-07,178000.0,33140,BH,Maison,160.0,6.0,257.0
2015-09-30,236000.0,33140,BA,Maison,84.0,4.0,463.0
2016-01-13,69000.0,33140,BV,Maison,75.0,3.0,581.0
2016-07-12,215500.0,33140,BT,Maison,82.0,5.0,465.0
2016-12-15,256400.0,33140,CL,Maison,89.0,4.0,514.0
2017-01-27,210000.0,33140,BY,Maison,79.0,4.0,413.0
2017-02-09,309000.0,33140,CD,Maison,95.0,4.0,238.0
2018-03-13,177500.0,33140,CL,Maison,70.0,4.0,329.0
2018-04-09,450000.0,33140,AH,Maison,117.0,4.0,221.0
2014-05-14,295000.0,33140,CE,Maison,115.0,5.0,700.0
2016-05-04,350000.0,33140,BO,Maison,109.0,4.0,270.0
2017-03-24,170000.0,33140,CE,Maison,90.0,4.0,389.0
2017-05-12,287360.0,33140,AH,Maison,110.0,4.0,378.0
2017-12-19,36558.0,33140,BH,Appartement,30.0,2.0,534.0
2017-12-19,36558.0,33140,BH,Appartement,18.0,1.0,534.0
2017-12-19,36558.0,33140,BH,Appartement,28.0,2.0,534.0
2017-12-19,36558.0,33140,BH,Appartement,18.0,1.0,534.0
2017-12-19,36558.0,33140,BH,Appartement,18.0,1.0,534.0
2017-06-16,270000.0,33140,BA,Maison,82.0,4.0,498.0
2018-07-26,354600.0,33140,AZ,Maison,166.0,7.0,169.0
2018-08-30,275000.0,33140,BT,Maison,82.0,5.0,625.0
2018-12-28,164000.0,33140,AR,Maison,70.0,3.0,175.0
2014-09-12,241600.0,33140,BY,Maison,82.0,5.0,551.0
2014-11-25,211000.0,33140,BY,Maison,84.0,4.0,583.0
2016-02-15,350000.0,33140,CD,Maison,70.0,3.0,1130.0
2016-11-23,418000.0,33140,BH,Maison,135.0,4.0,558.0
2017-06-08,235400.0,33140,AB,Maison,89.0,4.0,315.0
2018-05-03,190000.0,33140,AM,Appartement,66.0,3.0,196.0
2018-07-17,230000.0,33140,BS,Maison,82.0,5.0,486.0
2019-02-07,285550.0,33140,BM,Maison,86.0,3.0,34.0
2014-12-19,180800.0,33140,BO,Maison,62.0,3.0,
2015-02-10,210000.0,33140,BZ,Maison,71.0,4.0,
2015-12-22,183000.0,33140,CO,Maison,67.0,3.0,432.0
2016-10-28,344000.0,33140,CD,Maison,130.0,5.0,303.0
2017-07-12,248000.0,33140,BK,Maison,87.0,4.0,445.0
2017-08-23,330000.0,33140,CL,Maison,108.0,5.0,550.0
2017-08-23,330000.0,33140,CL,Maison,108.0,5.0,614.0
2017-08-11,170000.0,33140,BO,Maison,62.0,3.0,
2017-10-26,240000.0,33140,BZ,Maison,80.0,4.0,
2018-04-12,700000.0,33140,AM,Maison,217.0,7.0,1959.0
2018-12-06,288900.0,33140,BZ,Maison,85.0,4.0,
2018-04-19,76000.0,33140,AV,Maison,166.0,6.0,500.0
2018-04-19,76000.0,33140,AV,Maison,166.0,6.0,785.0
2015-07-10,216000.0,33140,CM,Maison,97.0,5.0,516.0
2015-08-07,70000.0,33140,AD,Maison,85.0,3.0,117.0
2016-01-13,256000.0,33140,BZ,Maison,80.0,4.0,
2016-09-16,202000.0,33140,BZ,Maison,105.0,5.0,
2017-01-30,180000.0,33140,CO,Maison,52.0,2.0,575.0
2017-07-13,334000.0,33140,BZ,Maison,107.0,5.0,
2017-08-09,358000.0,33140,CE,Maison,110.0,5.0,389.0
2018-01-25,346460.0,33140,AD,Maison,87.0,4.0,117.0
2018-09-04,400000.0,33140,CL,Maison,50.0,3.0,649.0
2019-04-26,270100.0,33140,BT,Maison,80.0,4.0,468.0
2014-02-21,238300.0,33140,CM,Maison,85.0,5.0,
2014-03-19,212500.0,33140,AV,Appartement,63.0,3.0,
2014-03-25,170027.0,33140,AV,Appartement,41.0,2.0,
2014-03-27,159000.0,33140,AV,Appartement,43.0,2.0,
2014-03-31,173297.0,33140,AV,Appartement,44.0,2.0,
2014-04-16,294043.0,33140,AV,Appartement,87.0,4.0,
2014-04-17,156521.73,33140,AV,Appartement,40.0,2.0,
2014-04-28,118896.32,33140,AV,Appartement,33.0,1.0,
2014-05-22,208193.97,33140,AV,Appartement,62.0,3.0,
2014-06-04,162000.0,33140,AV,Appartement,44.0,2.0,
2014-07-29,168392.0,33140,AV,Appartement,42.0,2.0,
2014-07-29,233797.0,33140,AV,Appartement,62.0,3.0,
2014-09-08,159000.0,33140,AV,Appartement,43.0,2.0,
2014-10-27,159000.0,33140,AV,Appartement,48.0,2.0,
2014-10-08,157500.0,33140,AV,Appartement,43.0,2.0,
2014-10-02,170595.64,33140,AV,Appartement,41.0,2.0,
2014-11-04,232162.0,33140,AV,Appartement,61.0,3.0,
2014-11-26,209250.0,33140,AV,Appartement,62.0,3.0,
2014-12-15,157500.0,33140,AV,Appartement,42.0,2.0,
2014-12-23,157500.0,33140,AV,Appartement,41.0,2.0,
2014-12-30,173297.0,33140,AV,Appartement,42.0,2.0,
2014-12-31,215500.0,33140,AV,Appartement,62.0,3.0,
2015-02-12,207500.0,33140,AV,Appartement,62.0,3.0,
2015-01-20,209250.0,33140,AV,Appartement,62.0,3.0,
2015-03-05,297000.0,33140,AP,Maison,118.0,4.0,
2015-04-24,153000.0,33140,AV,Appartement,40.0,2.0,
2016-03-04,285000.0,33140,AM,Maison,135.0,5.0,336.0
2016-03-21,270000.0,33140,CE,Maison,165.0,7.0,480.0
2016-03-21,270000.0,33140,CE,Maison,165.0,7.0,528.0
2016-05-04,350000.0,33140,BO,Maison,109.0,4.0,235.0
2016-07-18,267500.0,33140,AB,Maison,90.0,4.0,372.0
2016-09-22,103500.0,33140,BK,Maison,127.0,5.0,535.0
2016-10-03,237000.0,33140,CM,Maison,85.0,5.0,
2017-04-06,235000.0,33140,AD,Maison,44.0,1.0,133.0
2017-04-21,217000.0,33140,AY,Maison,87.0,4.0,780.0
2018-10-15,337000.0,33140,BL,Maison,87.0,5.0,552.0
2018-06-25,216000.0,33140,AR,Maison,108.0,4.0,
2018-08-06,142000.0,33140,AV,Appartement,42.0,2.0,382.0
2018-09-05,310000.0,33140,AM,Maison,117.0,6.0,648.0
2019-02-04,316650.0,33140,CM,Maison,85.0,5.0,
2019-06-19,295000.0,33140,BH,Maison,91.0,4.0,745.0
2014-12-31,181300.0,33140,BX,Maison,90.0,4.0,289.0
2016-02-08,65625.0,33140,AL,Maison,97.0,4.0,876.0
2016-02-08,65625.0,33140,AL,Maison,97.0,4.0,500.0
2016-02-08,262500.0,33140,AL,Maison,97.0,4.0,876.0
2016-02-08,262500.0,33140,AL,Maison,97.0,4.0,500.0
2017-09-26,267000.0,33140,AR,Maison,80.0,5.0,804.0
2017-09-18,181500.0,33140,AB,Appartement,47.0,2.0,
2017-12-26,280000.0,33140,AB,Appartement,71.0,3.0,
2018-01-11,186000.0,33140,AB,Appartement,47.0,2.0,
2018-01-22,298000.0,33140,AB,Appartement,81.0,4.0,
2018-02-02,162000.0,33140,AB,Appartement,40.0,2.0,
2018-02-26,158500.0,33140,AB,Appartement,40.0,2.0,
2018-03-29,160000.0,33140,AB,Appartement,41.0,2.0,
2018-04-16,277000.0,33140,CD,Maison,82.0,3.0,204.0
2018-04-25,256000.0,33140,AB,Appartement,65.0,3.0,
2018-05-14,164500.0,33140,AB,Appartement,41.0,2.0,
2018-05-24,227000.0,33140,AB,Appartement,58.0,3.0,
2018-06-27,165000.0,33140,AB,Appartement,41.0,2.0,
2018-09-20,227000.0,33140,AB,Appartement,58.0,3.0,
2018-12-27,190162.38,33140,AB,Appartement,47.0,2.0,
2019-01-14,2000000.0,33140,AW,Maison,55.0,3.0,
2019-04-10,350000.0,33140,BS,Maison,112.0,6.0,501.0
2014-06-13,268000.0,33140,AO,Maison,190.0,7.0,670.0
2014-12-09,153750.0,33140,CI,Maison,92.0,5.0,399.0
2017-02-22,124000.0,33140,BO,Maison,59.0,3.0,360.0
2017-06-01,157000.0,33140,AD,Appartement,37.0,2.0,
2017-05-31,172000.0,33140,AD,Appartement,44.0,2.0,
2017-05-24,153000.0,33140,AD,Appartement,35.0,2.0,
2017-06-16,227000.0,33140,AD,Appartement,66.0,3.0,
2017-06-14,174000.0,33140,AD,Appartement,44.0,2.0,
2017-06-06,206000.0,33140,AD,Appartement,55.0,3.0,
2017-06-12,172000.0,33140,AD,Appartement,45.0,2.0,
2017-06-14,162000.0,33140,AD,Appartement,39.0,2.0,
2017-06-16,201000.0,33140,AD,Appartement,57.0,3.0,
2017-06-28,172000.0,33140,AD,Appartement,43.0,2.0,
2017-06-19,122000.0,33140,AD,Appartement,24.0,1.0,
2017-07-05,164000.0,33140,AD,Appartement,39.0,2.0,
2017-07-25,335000.0,33140,AO,Maison,190.0,7.0,670.0
2017-07-31,239500.0,33140,AD,Appartement,71.0,3.0,
2017-07-21,234000.0,33140,AD,Appartement,68.0,3.0,
2017-07-31,204350.0,33140,AD,Appartement,60.0,3.0,
2017-06-16,254600.0,33140,AD,Appartement,82.0,4.0,
2017-08-11,127000.0,33140,AD,Appartement,32.0,1.0,
2017-08-24,195700.0,33140,AD,Appartement,54.0,3.0,
2017-09-22,343000.0,33140,AM,Maison,141.0,5.0,418.0
2017-10-06,161000.0,33140,AD,Appartement,38.0,2.0,
2017-09-29,128000.0,33140,AD,Appartement,29.0,1.0,
2017-11-28,1180861.5,33140,AD,Appartement,39.0,2.0,
2017-11-28,1180861.5,33140,AD,Appartement,39.0,2.0,
2017-11-28,1180861.5,33140,AD,Appartement,38.0,2.0,
2017-11-28,1180861.5,33140,AD,Appartement,78.0,4.0,
2017-11-28,1180861.5,33140,AD,Appartement,58.0,3.0,
2017-11-28,1180861.5,33140,AD,Appartement,62.0,3.0,
2017-11-28,1180861.5,33140,AD,Appartement,35.0,2.0,
2017-11-28,1180861.5,33140,AD,Appartement,60.0,3.0,
2017-11-28,1180861.5,33140,AD,Appartement,39.0,2.0,
2017-11-28,1180861.5,33140,AD,Appartement,38.0,2.0,
2017-11-28,1180861.5,33140,AD,Appartement,57.0,3.0,
2017-11-20,200000.0,33140,AD,Appartement,53.0,3.0,
2017-12-07,159000.0,33140,AD,Appartement,37.0,2.0,
2017-12-07,104500.0,33140,AD,Appartement,25.0,1.0,
2018-02-09,156000.0,33140,AD,Appartement,35.0,2.0,
2018-05-15,222950.0,33140,AD,Appartement,62.0,3.0,
2018-06-07,212000.0,33140,AD,Appartement,59.0,3.0,
2018-07-03,353500.0,33140,CN,Maison,89.0,5.0,454.0
2018-07-31,204000.0,33140,AD,Appartement,57.0,3.0,
2018-10-18,207000.0,33140,AD,Appartement,58.0,3.0,
2018-01-18,320000.0,33140,AV,Maison,178.0,6.0,
2014-10-21,255000.0,33140,BX,Maison,119.0,5.0,532.0
2014-10-21,255000.0,33140,BX,Maison,119.0,5.0,621.0
2015-01-07,275700.0,33140,AY,Maison,115.0,5.0,584.0
2018-06-07,200000.0,33140,AP,Maison,40.0,1.0,244.0
2018-10-23,203000.0,33140,AL,Maison,72.0,3.0,
2014-09-10,205100.0,33140,AH,Maison,65.0,4.0,567.0
2015-11-13,266000.0,33140,BR,Maison,96.0,4.0,770.0
2015-11-13,266000.0,33140,BR,Maison,96.0,4.0,163.0
2016-07-01,50000.0,33140,AH,Maison,91.0,4.0,
2016-07-19,210000.0,33140,BO,Maison,73.0,4.0,691.0
2016-07-19,210000.0,33140,BO,Maison,73.0,4.0,500.0
2016-07-12,252000.0,33140,AH,Maison,91.0,4.0,
2017-10-30,500000.0,33140,AY,Maison,111.0,5.0,600.0
2017-10-30,500000.0,33140,AY,Maison,111.0,5.0,652.0
2017-06-28,290000.0,33140,AB,Maison,104.0,4.0,500.0
2018-03-09,184000.0,33140,BO,Maison,98.0,4.0,340.0
2018-06-22,273000.0,33140,AH,Maison,105.0,5.0,
2014-12-31,145000.0,33140,AY,Appartement,42.0,2.0,
2014-12-31,168000.0,33140,AY,Appartement,43.0,2.0,
2015-01-13,120000.0,33140,AR,Maison,40.0,3.0,306.0
2015-03-09,158130.0,33140,AY,Appartement,43.0,2.0,
2015-05-29,239700.0,33140,AY,Appartement,67.0,3.0,
2015-09-21,239700.0,33140,AY,Appartement,68.0,3.0,
2016-11-15,370000.0,33140,AD,Maison,69.0,3.0,794.0
2017-02-23,183000.0,33140,AD,Appartement,42.0,2.0,
2017-03-16,175000.0,33140,AD,Appartement,44.0,2.0,
2017-03-15,175000.0,33140,AD,Appartement,41.0,2.0,
2017-03-13,256500.0,33140,AD,Appartement,66.0,3.0,
2017-03-22,173500.0,33140,AD,Appartement,40.0,2.0,
2017-03-23,260000.0,33140,AD,Appartement,68.0,3.0,
2017-03-20,179000.0,33140,AD,Appartement,44.0,2.0,
2017-04-04,178000.0,33140,AD,Appartement,43.0,2.0,
2017-03-24,260000.0,33140,AD,Appartement,68.0,3.0,
2017-03-31,184000.0,33140,AD,Appartement,42.0,2.0,
2017-04-21,179000.0,33140,AD,Appartement,42.0,2.0,
2017-04-10,183000.0,33140,AD,Appartement,44.0,2.0,
2017-04-14,180000.0,33140,AD,Appartement,42.0,2.0,
2017-04-27,290000.0,33140,AD,Appartement,80.0,3.0,
2017-04-27,144000.0,33140,AD,Appartement,37.0,1.0,
2017-04-24,179000.0,33140,AD,Appartement,44.0,2.0,
2017-05-19,253000.0,33140,AD,Appartement,66.0,3.0,
2017-05-19,160550.0,33140,AD,Appartement,40.0,2.0,
2017-06-13,249000.0,33140,AD,Appartement,62.0,3.0,
2017-06-09,244000.0,33140,AD,Appartement,66.0,3.0,
2017-06-13,175000.0,33140,AD,Appartement,44.0,2.0,
2017-06-01,168000.0,33140,AD,Appartement,40.0,2.0,
2017-07-03,298000.0,33140,AD,Appartement,79.0,3.0,
2017-06-28,250000.0,33140,AD,Appartement,59.0,3.0,
2017-07-04,179000.0,33140,AD,Appartement,43.0,2.0,
2017-07-12,171000.0,33140,AD,Appartement,42.0,2.0,
2017-07-26,288500.0,33140,AD,Appartement,82.0,4.0,
2017-07-24,245000.0,33140,AD,Appartement,70.0,3.0,
2017-07-26,244000.0,33140,AD,Appartement,66.0,3.0,
2017-07-28,260000.0,33140,CE,Maison,81.0,4.0,365.0
2017-07-27,298000.0,33140,AD,Appartement,80.0,4.0,
2017-07-27,245000.0,33140,AD,Appartement,68.0,3.0,
2017-08-24,260000.0,33140,AD,Appartement,63.0,3.0,
2017-09-15,243500.0,33140,AD,Appartement,64.0,3.0,
2017-09-28,179000.0,33140,AD,Appartement,46.0,2.0,
2017-10-03,179000.0,33140,AD,Appartement,44.0,2.0,
2017-10-19,182000.0,33140,AD,Appartement,44.0,2.0,
2017-10-06,222300.0,33140,AZ,Maison,63.0,3.0,144.0
2017-10-17,178000.0,33140,AD,Appartement,40.0,2.0,
2017-10-19,239500.0,33140,AD,Appartement,57.0,3.0,
2017-10-25,256000.0,33140,AD,Appartement,69.0,3.0,
2017-10-17,245000.0,33140,AD,Appartement,64.0,3.0,
2017-10-16,191000.0,33140,AD,Appartement,45.0,2.0,
2017-10-16,182000.0,33140,AD,Appartement,42.0,2.0,
2017-11-08,242950.0,33140,AD,Appartement,57.0,3.0,
2017-11-22,185000.0,33140,AD,Appartement,43.0,2.0,
2017-11-24,261000.0,33140,AD,Appartement,69.0,3.0,
2017-12-18,180000.0,33140,AD,Appartement,43.0,2.0,
2017-12-28,245000.0,33140,AD,Appartement,69.0,3.0,
2018-01-29,188000.0,33140,AD,Appartement,44.0,2.0,
2018-02-23,242000.0,33140,AD,Appartement,64.0,3.0,
2018-03-28,243000.0,33140,AD,Appartement,61.0,3.0,
2018-06-26,250000.0,33140,AD,Appartement,68.0,3.0,
2018-06-19,184500.0,33140,AD,Appartement,43.0,2.0,
2018-09-03,238000.0,33140,AD,Appartement,65.0,3.0,
2019-02-06,240000.0,33140,AR,Maison,40.0,3.0,306.0
2019-01-29,330930.0,33140,BK,Maison,106.0,5.0,523.0
2019-04-30,394080.0,33140,BR,Maison,92.0,4.0,645.0
2014-07-29,280000.0,33140,CD,Maison,105.0,5.0,351.0
2014-12-29,180000.0,33140,AH,Maison,77.0,5.0,327.0
2014-08-18,210000.0,33140,AX,Maison,105.0,4.0,500.0
2014-08-18,210000.0,33140,AX,Maison,105.0,4.0,689.0
2015-07-16,357000.0,33140,AM,Maison,210.0,6.0,646.0
2016-07-29,307500.0,33140,BH,Maison,81.0,3.0,372.0
2017-08-28,658000.0,33140,AM,Maison,210.0,6.0,646.0
2017-09-28,282000.0,33140,BI,Maison,90.0,4.0,602.0
2018-06-04,328000.0,33140,AD,Maison,75.0,5.0,321.0
2018-08-10,328000.0,33140,AY,Maison,73.0,4.0,519.0
2015-10-30,195000.0,33140,CL,Maison,76.0,3.0,
2016-01-06,180000.0,33140,AX,Maison,79.0,3.0,
2017-03-14,210000.0,33140,CL,Maison,76.0,3.0,
2017-05-19,200000.0,33140,AD,Maison,80.0,5.0,405.0
2018-11-12,215300.0,33140,AX,Maison,79.0,3.0,596.0
2014-02-14,290000.0,33140,BW,Maison,106.0,4.0,660.0
2014-11-17,136000.0,33140,AN,Maison,70.0,3.0,328.0
2015-06-26,340000.0,33140,BV,Maison,140.0,4.0,700.0
2015-06-26,340000.0,33140,BV,Maison,11.0,0.0,700.0
2015-06-23,231450.0,33140,BO,Maison,65.0,3.0,527.0
2015-07-24,277100.0,33140,CK,Maison,109.0,4.0,601.0
2016-05-27,130000.0,33140,CO,Maison,67.0,3.0,435.0
2016-07-29,198582.16,33140,BL,Maison,85.0,4.0,193.0
2016-09-20,168700.0,33140,CI,Maison,80.0,3.0,
2016-08-04,172700.0,33140,CI,Maison,80.0,3.0,
2016-12-08,240000.0,33140,AV,Appartement,42.0,2.0,716.0
2016-12-08,240000.0,33140,AV,Appartement,45.0,2.0,700.0
2016-12-08,240000.0,33140,AV,Appartement,38.0,1.0,700.0
2016-12-08,240000.0,33140,AV,Appartement,38.0,1.0,716.0
2016-12-08,240000.0,33140,AV,Appartement,40.0,2.0,716.0
2016-12-08,240000.0,33140,AV,Appartement,45.0,2.0,716.0
2016-12-08,240000.0,33140,AV,Appartement,40.0,2.0,700.0
2016-12-08,240000.0,33140,AV,Appartement,42.0,2.0,700.0
2017-10-31,358000.0,33140,BW,Maison,106.0,4.0,660.0
2017-04-14,277300.0,33140,AL,Maison,109.0,5.0,500.0
2017-04-14,277300.0,33140,AL,Maison,109.0,5.0,568.0
2018-07-03,295800.0,33140,CI,Maison,83.0,4.0,283.0
2014-08-25,180000.0,33140,CD,Maison,50.0,2.0,461.0
2014-10-31,220500.0,33140,AD,Maison,84.0,5.0,324.0
2014-08-01,246800.0,33140,AM,Maison,75.0,4.0,413.0
2015-03-27,181000.0,33140,AY,Maison,72.0,4.0,377.0
2015-06-26,177300.0,33140,CK,Maison,70.0,3.0,317.0
2015-10-02,206000.0,33140,AH,Maison,71.0,4.0,415.0
2015-09-23,81000.0,33140,CL,Appartement,35.0,1.0,
2016-01-22,170000.0,33140,AY,Maison,87.0,4.0,532.0
2016-03-17,275000.0,33140,CI,Maison,117.0,6.0,441.0
2016-10-10,210970.0,33140,CD,Maison,50.0,2.0,461.0
2017-02-24,77000.0,33140,CL,Appartement,35.0,2.0,
2018-10-24,110000.0,33140,CL,Appartement,35.0,2.0,
2019-05-16,91000.0,33140,CL,Appartement,35.0,1.0,
2014-02-06,152590.0,33140,CE,Appartement,55.0,1.0,
2014-01-29,113400.0,33140,CE,Appartement,50.0,2.0,
2014-11-26,202000.0,33140,CM,Maison,93.0,5.0,480.0
2015-02-03,108000.0,33140,CE,Appartement,50.0,2.0,
2016-01-14,220000.0,33140,BY,Maison,86.0,5.0,573.0
2016-02-17,100000.0,33140,AD,Maison,117.0,3.0,128.0
2017-03-27,125000.0,33140,CE,Appartement,45.0,2.0,
2017-08-11,169420.0,33140,CE,Appartement,55.0,1.0,
2018-05-29,260000.0,33140,AZ,Maison,80.0,4.0,510.0
2018-07-24,162000.0,33140,CE,Appartement,60.0,3.0,
2018-09-24,135000.0,33140,CE,Appartement,47.0,2.0,
2018-12-21,70000.0,33140,CE,Appartement,30.0,1.0,
2019-04-25,192500.0,33140,CE,Appartement,69.0,2.0,
2019-03-06,526750.0,33140,AY,Maison,168.0,6.0,937.0
2014-08-21,379750.0,33140,AW,Maison,115.0,5.0,711.0
2014-08-21,379750.0,33140,AW,Maison,115.0,5.0,577.0
2015-12-29,201670.45,33140,BL,Maison,85.0,4.0,193.0
2016-01-15,280000.0,33140,CI,Maison,98.0,4.0,351.0
2016-03-02,266200.0,33140,CO,Maison,139.0,5.0,590.0
2016-07-08,215500.0,33140,BS,Maison,70.0,1.0,380.0
2017-06-08,286350.0,33140,AM,Maison,99.0,4.0,
2017-07-13,530000.0,33140,BH,Maison,127.0,5.0,627.0
2017-08-25,455000.0,33140,BO,Maison,140.0,5.0,1308.0
2017-09-22,231000.0,33140,AO,Maison,71.0,4.0,453.0
2018-02-19,285000.0,33140,AM,Maison,100.0,4.0,
2018-09-27,465000.0,33140,CE,Maison,97.0,5.0,14.0
2018-09-13,290000.0,33140,BA,Maison,92.0,5.0,661.0
2015-05-26,210000.0,33140,CK,Maison,64.0,3.0,396.0
2015-07-09,1170000.0,33140,BO,Maison,277.0,8.0,823.0
2015-07-09,1170000.0,33140,BO,Maison,277.0,8.0,1976.0
2016-01-19,320000.0,33140,BA,Maison,115.0,5.0,1000.0
2016-01-19,320000.0,33140,BA,Maison,115.0,5.0,885.0
2016-11-03,170470.0,33140,AC,Maison,203.0,4.0,321.0
2018-02-28,243000.0,33140,BS,Maison,82.0,5.0,394.0
2018-12-12,368000.0,33140,AN,Maison,140.0,4.0,655.0
2014-01-06,286620.0,33140,AM,Maison,69.0,3.0,285.0
2014-04-07,245000.0,33140,BP,Maison,78.0,3.0,
2016-04-27,180000.0,33140,AM,Maison,70.0,4.0,377.0
2014-04-17,130000.0,33140,CE,Maison,90.0,4.0,
2014-06-18,413000.0,33140,CE,Maison,150.0,5.0,
2014-11-07,250000.0,33140,BS,Maison,90.0,3.0,850.0
2014-11-07,250000.0,33140,BS,Maison,90.0,3.0,434.0
2014-12-05,259500.0,33140,CE,Maison,101.0,4.0,
2014-11-19,385000.0,33140,CE,Maison,149.0,5.0,
2014-01-15,385000.0,33140,AZ,Maison,115.0,4.0,500.0
2014-01-15,385000.0,33140,AZ,Maison,115.0,4.0,541.0
2015-01-23,130000.0,33140,CE,Maison,95.0,4.0,
2015-02-19,340923.0,33140,CE,Maison,96.0,4.0,
2015-04-20,309625.0,33140,CE,Maison,144.0,4.0,
2015-06-12,138000.0,33140,CE,Maison,95.0,4.0,
